airline,airport1,airport2,cnt
XX,ALG,ELU,1
XX,ALG,ETZ,1
XX,ALG,FCO,2
XX,ALG,FRA,2
XX,ALG,GHA,1
XX,ALG,GVA,1
XX,ALG,HME,1
XX,ALG,HRM,1
XX,ALG,INZ,1
XX,ALG,IST,2
XX,ALG,LGW,1
XX,ALG,LHR,1
XX,ALG,LIL,2
XX,ALG,LIS,2
XX,ALG,LYS,2
XX,ALG,MAD,2
XX,ALG,MED,1
XX,ALG,MLA,1
XX,ALG,MLH,1
XX,ALG,MRS,3
XX,ALG,MUW,1
XX,ALG,MXP,1
XX,ALG,MZW,1
XX,ALG,NCE,1
XX,ALG,NIM,1
XX,ALG,OGX,1
XX,ALG,ORN,1
XX,ALG,ORY,2
XX,ALG,OUA,1
XX,ALG,PEK,1
XX,ALG,PMI,1
XX,ALG,QSF,1
XX,ALG,SVO,1
XX,ALG,TEE,1
XX,ALG,TGR,1
XX,ALG,TID,1
XX,ALG,TIP,2
XX,ALG,TLM,1
XX,ALG,TLS,2
XX,ALG,TUN,2
XX,ALG,VIE,1
XX,ALG,YUL,1
XX,ALH,BQB,1
XX,ALH,PER,2
XX,ALO,ORD,2
XX,ALS,DEN,3
XX,ALS,FMN,3
XX,ALW,SEA,1
XX,AMA,DAL,2
XX,AMA,DEN,3
XX,AMA,DFW,2
XX,AMA,IAH,1
XX,AMA,LAS,1
XX,AMA,MDW,1
XX,AMD,AUH,2
XX,AMD,BLR,1
XX,AMD,BOM,6
XX,AMD,CCU,2
XX,AMD,DEL,6
XX,AMD,DOH,1
XX,AMD,DWC,1
XX,AMD,DXB,2
XX,AMD,GOI,1
XX,AMD,HYD,3
XX,AMD,JAI,1
XX,AMD,KUL,1
XX,AMD,KWI,1
XX,AMD,MAA,2
XX,AMD,MCT,1
XX,AMD,PNQ,2
XX,AMD,SHJ,1
XX,AMD,SIN,1
XX,AMH,ADD,1
XX,AMM,ADE,2
XX,AMM,ALG,2
XX,AMM,AMS,1
XX,AMM,AQJ,1
XX,AMM,ATH,1
XX,AMM,AUH,3
XX,AMM,BAH,2
XX,AMM,BCN,2
XX,AMM,BEN,3
XX,AMM,BEY,3
XX,AMM,BGW,1
XX,AMM,BKK,2
XX,AMM,BOM,1
XX,AMM,BSR,1
XX,AMM,CAI,3
XX,AMM,CDG,2
XX,AMM,DEL,1
XX,AMM,DME,2
XX,AMM,DMM,1
XX,AMM,DOH,2
XX,AMM,DWC,1
XX,AMM,DXB,4
XX,AMM,EBL,3
XX,AMM,FCO,3
XX,AMM,FRA,3
XX,AMM,GVA,1
XX,AMM,HBE,1
XX,AMM,HOD,1
XX,AMM,IST,2
XX,AMM,ISU,1
XX,AMM,JED,4
XX,AMM,JFK,3
XX,AMM,KBP,1
XX,AMM,KRT,1
XX,AMM,KWI,3
XX,AMM,LCA,1
XX,AMM,LHR,2
XX,AMM,LOS,1
XX,AMM,MAD,2
XX,AMM,MCT,2
XX,AMM,MED,3
XX,AMM,MRA,1
XX,AMM,MUC,2
XX,AMM,ORD,3
XX,AMM,OSM,2
XX,AMM,OTP,2
XX,AMM,RUH,3
XX,AMM,SAH,2
XX,AMM,SHJ,1
XX,AMM,SSH,1
XX,AMM,TIP,3
XX,AMM,TLV,2
XX,AMM,TUN,1
XX,AMM,TXL,2
XX,AMM,VIE,3
XX,AMM,YUL,3
XX,AMM,ZRH,1
XX,AMQ,CGK,3
XX,AMQ,FKQ,1
XX,AMQ,LUV,1
XX,AMQ,MKW,1
XX,AMQ,NBX,1
XX,AMQ,SOQ,1
XX,AMQ,SUB,2
XX,AMQ,SXK,1
XX,AMQ,UPG,3
XX,AMS,AAL,2
XX,AMS,ABZ,1
XX,AMS,ACC,1
XX,AMS,ACE,1
XX,AMS,ADB,3
XX,AMS,AES,2
XX,AMS,AGP,3
XX,AMS,AJA,1
XX,AMS,ALA,1
XX,AMS,ALC,3
XX,AMS,AMM,1
XX,AMS,ARN,4
XX,AMS,ASR,2
XX,AMS,ATH,2
XX,AMS,ATL,2
XX,AMS,AUA,2
XX,AMS,AUH,7
XX,AMS,AYT,2
XX,AMS,BCN,5
XX,AMS,BEG,2
XX,AMS,BFS,1
XX,AMS,BGO,2
XX,AMS,BHX,2
XX,AMS,BIO,2
XX,AMS,BJV,1
XX,AMS,BKK,3
XX,AMS,BLL,2
XX,AMS,BLQ,3
XX,AMS,BOD,3
XX,AMS,BOM,2
XX,AMS,BON,1
XX,AMS,BOS,2
XX,AMS,BRE,2
XX,AMS,BRI,1
XX,AMS,BRN,1
XX,AMS,BRS,3
XX,AMS,BRU,1
XX,AMS,BSL,3
XX,AMS,BUD,1
XX,AMS,CAI,2
XX,AMS,CAN,2
XX,AMS,CDG,3
XX,AMS,CFE,3
XX,AMS,CFU,1
XX,AMS,CGN,2
XX,AMS,CHQ,1
XX,AMS,CMN,2
XX,AMS,CPH,6
XX,AMS,CPT,2
XX,AMS,CTA,3
XX,AMS,CTU,2
XX,AMS,CUR,2
XX,AMS,CWL,2
XX,AMS,DBV,1
XX,AMS,DEL,1
XX,AMS,DFW,2
XX,AMS,DLM,1
XX,AMS,DMM,3
XX,AMS,DOH,3
XX,AMS,DTW,2
XX,AMS,DUB,1
XX,AMS,DUS,2
XX,AMS,DXB,3
XX,AMS,EBL,1
XX,AMS,EDI,2
XX,AMS,EMA,1
XX,AMS,EWR,4
XX,AMS,EXT,1
XX,AMS,EZE,1
XX,AMS,FAO,1
XX,AMS,FCO,4
XX,AMS,FLR,2
XX,AMS,FNC,1
XX,AMS,FRA,4
XX,AMS,FUE,1
XX,AMS,FUK,1
XX,AMS,GCI,1
XX,AMS,GDN,1
XX,AMS,GIG,1
XX,AMS,GLA,3
XX,AMS,GOT,1
XX,AMS,GRO,1
XX,AMS,GRU,1
XX,AMS,GUW,1
XX,AMS,GVA,2
XX,AMS,HAJ,2
XX,AMS,HAM,3
XX,AMS,HAV,1
XX,AMS,HEL,4
XX,AMS,HER,1
XX,AMS,HGH,2
XX,AMS,HKG,2
XX,AMS,HOG,1
XX,AMS,HRE,3
XX,AMS,HUY,2
XX,AMS,IAD,4
XX,AMS,IAH,4
XX,AMS,IBZ,3
XX,AMS,ICN,2
XX,AMS,IKA,1
XX,AMS,INN,1
XX,AMS,INV,1
XX,AMS,IST,2
XX,AMS,JER,1
XX,AMS,JFK,2
XX,AMS,JKH,1
XX,AMS,JMK,1
XX,AMS,JNB,1
XX,AMS,JRO,3
XX,AMS,JTR,1
XX,AMS,KBP,2
XX,AMS,KEF,1
XX,AMS,KGL,3
XX,AMS,KGS,1
XX,AMS,KIT,1
XX,AMS,KIX,1
XX,AMS,KRK,1
XX,AMS,KRS,2
XX,AMS,KUL,3
XX,AMS,KWI,3
XX,AMS,KYA,1
XX,AMS,LAD,1
XX,AMS,LAX,2
XX,AMS,LBA,3
XX,AMS,LCA,2
XX,AMS,LCY,4
XX,AMS,LED,2
XX,AMS,LEJ,1
XX,AMS,LGW,2
XX,AMS,LHR,5
XX,AMS,LIM,2
XX,AMS,LIN,3
XX,AMS,LIS,8
XX,AMS,LJU,1
XX,AMS,LOS,1
XX,AMS,LPA,1
XX,AMS,LPI,1
XX,AMS,LPL,1
XX,AMS,LTN,1
XX,AMS,LUX,1
XX,AMS,LYS,2
XX,AMS,MAD,3
XX,AMS,MAN,3
XX,AMS,MEX,1
XX,AMS,MLA,2
XX,AMS,MME,2
XX,AMS,MRS,2
XX,AMS,MSP,2
XX,AMS,MSQ,1
XX,AMS,MUC,2
XX,AMS,MXP,1
XX,AMS,NAP,1
XX,AMS,NBO,3
XX,AMS,NCE,3
XX,AMS,NCL,2
XX,AMS,NDR,2
XX,AMS,NRT,1
XX,AMS,NTE,2
XX,AMS,NUE,1
XX,AMS,NWI,2
XX,AMS,OPO,4
XX,AMS,ORD,4
XX,AMS,ORK,1
XX,AMS,OSL,3
XX,AMS,OTP,2
XX,AMS,PBM,2
XX,AMS,PDL,1
XX,AMS,PDX,2
XX,AMS,PEK,2
XX,AMS,PFO,1
XX,AMS,PHL,2
XX,AMS,PMI,3
XX,AMS,PMO,3
XX,AMS,POP,1
XX,AMS,PRG,4
XX,AMS,PSA,1
XX,AMS,PTY,2
XX,AMS,PUJ,1
XX,AMS,PVG,3
XX,AMS,PVK,1
XX,AMS,RAK,1
XX,AMS,RHO,1
XX,AMS,RIX,2
XX,AMS,SAW,3
XX,AMS,SEA,2
XX,AMS,SEN,1
XX,AMS,SFB,1
XX,AMS,SFO,2
XX,AMS,SIN,2
XX,AMS,SKG,1
XX,AMS,SMI,1
XX,AMS,SOF,1
XX,AMS,SOU,1
XX,AMS,SPC,1
XX,AMS,STN,1
XX,AMS,STR,1
XX,AMS,SUF,1
XX,AMS,SVG,2
XX,AMS,SVO,2
XX,AMS,SVQ,3
XX,AMS,SXB,3
XX,AMS,SXF,1
XX,AMS,SXM,1
XX,AMS,TBS,2
XX,AMS,TFS,1
XX,AMS,TLL,2
XX,AMS,TLS,2
XX,AMS,TLV,4
XX,AMS,TNG,2
XX,AMS,TPE,2
XX,AMS,TRD,2
XX,AMS,TRF,2
XX,AMS,TRN,1
XX,AMS,TUN,1
XX,AMS,TXL,2
XX,AMS,UIO,2
XX,AMS,VCE,3
XX,AMS,VIE,2
XX,AMS,VLC,3
XX,AMS,VRA,1
XX,AMS,VRN,1
XX,AMS,VXE,1
XX,AMS,VXO,1
XX,AMS,WAW,2
XX,AMS,XMN,2
XX,AMS,YUL,2
XX,AMS,YVR,2
XX,AMS,YYC,3
XX,AMS,YYZ,3
XX,AMS,ZAG,1
XX,AMS,ZRH,3
XX,AMS,ZTH,1
XX,ANC,ADK,1
XX,ANC,ADQ,2
XX,ANC,AKN,2
XX,ANC,ANI,3
XX,ANC,BET,2
XX,ANC,BRW,1
XX,ANC,CDB,2
XX,ANC,CDV,2
XX,ANC,DEN,1
XX,ANC,DLG,2
XX,ANC,ENA,3
XX,ANC,FAI,2
XX,ANC,HNL,1
XX,ANC,HOM,2
XX,ANC,ILI,1
XX,ANC,JNU,1
XX,ANC,KSM,2
XX,ANC,LAS,1
XX,ANC,LAX,2
XX,ANC,MCG,2
XX,ANC,MSP,1
XX,ANC,OME,1
XX,ANC,ORD,2
XX,ANC,OTZ,1
XX,ANC,PDX,1
XX,ANC,PHX,2
XX,ANC,SCC,1
XX,ANC,SDP,2
XX,ANC,SEA,3
XX,ANC,SLC,1
XX,ANC,SNP,2
XX,ANC,STG,2
XX,ANC,UNK,3
XX,ANC,VDZ,2
XX,ANF,CJC,2
XX,ANF,IQQ,3
XX,ANF,LIM,1
XX,ANF,LSC,2
XX,ANF,SCL,3
XX,ANG,FSC,1
XX,ANI,ANC,3
XX,ANI,CHU,1
XX,ANI,HCR,2
XX,ANI,KLG,2
XX,ANI,MCG,2
XX,ANI,RSH,1
XX,ANI,SHX,1
XX,ANM,TMM,1
XX,ANM,TNR,1
XX,ANM,WMN,1
XX,ANR,LCY,2
XX,ANS,LIM,1
XX,ANU,AXA,1
XX,ANU,BGI,2
XX,ANU,CLT,2
XX,ANU,DOM,1
XX,ANU,EWR,1
XX,ANU,FRA,1
XX,ANU,JFK,2
XX,ANU,KIN,1
XX,ANU,LGW,3
XX,ANU,MIA,2
XX,ANU,NEV,1
XX,ANU,PTP,2
XX,ANU,PUJ,2
XX,ANU,SBH,2
XX,ANU,SDQ,1
XX,ANU,SJU,1
XX,ANU,SKB,3
XX,ANU,SLU,1
XX,ANU,SXM,1
XX,ANU,TAB,2
XX,ANU,UVF,1
XX,ANU,YYZ,2
XX,ANV,HCR,1
XX,ANV,KGX,2
XX,ANX,BOO,1
XX,ANX,EVE,1
XX,ANX,TOS,1
XX,AOE,BRU,1
XX,AOG,PEK,1
XX,AOG,PVG,2
XX,AOI,AHO,1
XX,AOI,CRL,1
XX,AOI,CTA,1
XX,AOI,DUS,1
XX,AOI,FCO,1
XX,AOI,MUC,1
XX,AOI,NRN,1
XX,AOI,STN,1
XX,AOI,TPS,1
XX,AOI,TXL,1
XX,AOJ,CTS,1
XX,AOJ,HND,1
XX,AOJ,ICN,1
XX,AOJ,ITM,1
XX,AOJ,NKM,1
XX,AOK,ATH,2
XX,AOK,KSJ,2
XX,AOK,RHO,2
XX,AOO,IAD,1
XX,AOO,JST,1
XX,AOQ,JUV,1
XX,AOR,KUL,2
XX,AOR,SZB,3
XX,AOS,KZB,1
XX,APF,MIA,1
XX,APL,BEW,1
XX,APL,JNB,2
XX,APL,MPM,1
XX,APL,NBO,1
XX,APL,POL,2
XX,APL,TET,1
XX,APL,VXC,1
XX,APN,DTW,1
XX,APN,MSP,1
XX,APO,BOG,1
XX,APO,EOH,3
XX,APW,AKL,3
XX,APW,HNL,1
XX,APW,NAN,1
XX,AQA,VCP,1
XX,AQG,CAN,1
XX,AQG,CKG,1
XX,AQG,HAK,1
XX,AQG,PEK,1
XX,AQG,SHA,1
XX,AQG,WUH,1
XX,AQG,XMN,1
XX,AQI,JED,1
XX,AQI,RUH,1
XX,AQJ,AMM,1
XX,AQJ,IST,1
XX,AQP,CUZ,1
XX,AQP,JUL,2
XX,AQP,LIM,5
XX,AQP,LPB,1
XX,AQP,TCQ,1
XX,ARC,VEE,1
XX,ARH,CSH,1
XX,ARH,LED,2
XX,ARH,MMK,1
XX,ARH,NNM,2
XX,ARH,SVO,2
XX,ARH,USK,1
XX,ARI,ANF,1
XX,ARI,IQQ,2
XX,ARI,LPB,1
XX,ARI,SCL,1
XX,ARK,ZNZ,1
XX,ARM,SYD,2
XX,ARN,AAL,1
XX,ARN,ADB,1
XX,ARN,ADD,2
XX,ARN,AGH,1
XX,ARN,AGP,2
XX,ARN,AJA,1
XX,ARN,ALC,2
XX,ARN,AMS,4
XX,ARN,ATH,2
XX,ARN,BCN,4
XX,ARN,BEG,3
XX,ARN,BGO,2
XX,ARN,BGW,1
XX,ARN,BHX,1
XX,ARN,BKK,3
XX,ARN,BLL,1
XX,ARN,BLQ,1
XX,ARN,BRU,1
XX,ARN,BUD,1
XX,ARN,CDG,3
XX,ARN,CGN,1
XX,ARN,CHQ,1
XX,ARN,CMN,1
XX,ARN,CPH,3
XX,ARN,CTA,1
XX,ARN,DBV,2
XX,ARN,DOH,1
XX,ARN,DUB,2
XX,ARN,DUS,3
XX,ARN,DXB,2
XX,ARN,EBL,3
XX,ARN,EDI,2
XX,ARN,EVG,1
XX,ARN,EWR,2
XX,ARN,FAO,1
XX,ARN,FCO,2
XX,ARN,FLL,1
XX,ARN,FRA,3
XX,ARN,GEV,2
XX,ARN,GOT,4
XX,ARN,GVA,4
XX,ARN,HAD,1
XX,ARN,HAM,2
XX,ARN,HEL,5
XX,ARN,HFS,1
XX,ARN,IKA,2
XX,ARN,IST,2
XX,ARN,ISU,2
XX,ARN,JFK,1
XX,ARN,JKG,1
XX,ARN,KEF,1
XX,ARN,KID,1
XX,ARN,KLR,1
XX,ARN,KLX,2
XX,ARN,KRF,2
XX,ARN,KRK,1
XX,ARN,KRN,2
XX,ARN,KSD,1
XX,ARN,LAX,1
XX,ARN,LCA,1
XX,ARN,LCY,1
XX,ARN,LED,2
XX,ARN,LGW,1
XX,ARN,LHR,6
XX,ARN,LIN,1
XX,ARN,LIS,2
XX,ARN,LLA,2
XX,ARN,LPA,1
XX,ARN,LUX,1
XX,ARN,LYC,2
XX,ARN,MAD,2
XX,ARN,MAN,3
XX,ARN,MHQ,1
XX,ARN,MLA,1
XX,ARN,MMX,2
XX,ARN,MSQ,1
XX,ARN,MUC,3
XX,ARN,MXX,1
XX,ARN,NCE,2
XX,ARN,OAK,1
XX,ARN,OER,1
XX,ARN,OLB,1
XX,ARN,ORD,1
XX,ARN,ORY,1
XX,ARN,OSD,1
XX,ARN,OSL,3
XX,ARN,OUL,1
XX,ARN,PEK,2
XX,ARN,PMI,2
XX,ARN,PMO,1
XX,ARN,POR,1
XX,ARN,PRG,4
XX,ARN,PSA,1
XX,ARN,PUY,1
XX,ARN,RIX,3
XX,ARN,RNB,1
XX,ARN,SAW,1
XX,ARN,SDL,1
XX,ARN,SFT,1
XX,ARN,SJJ,1
XX,ARN,SKG,2
XX,ARN,SPU,2
XX,ARN,SVG,1
XX,ARN,SVO,2
XX,ARN,SXF,1
XX,ARN,TKU,2
XX,ARN,TLL,2
XX,ARN,TLV,1
XX,ARN,TMP,3
XX,ARN,TOS,1
XX,ARN,TRD,1
XX,ARN,TRF,1
XX,ARN,TXL,5
XX,ARN,UME,2
XX,ARN,VAA,4
XX,ARN,VBY,2
XX,ARN,VCE,1
XX,ARN,VHM,2
XX,ARN,VIE,4
XX,ARN,VNO,2
XX,ARN,VXO,1
XX,ARN,WAW,1
XX,ARN,ZRH,2
XX,ART,ORD,2
XX,ART,PHL,2
XX,ARU,GRU,1
XX,ARU,VCP,1
XX,ARW,BGY,1
XX,ASB,ATQ,1
XX,ASB,BHX,1
XX,ASB,DEL,1
XX,ASB,DME,2
XX,ASB,DXB,2
XX,ASB,FRA,1
XX,ASB,GYD,2
XX,ASB,IST,2
XX,ASB,LHR,1
XX,ASB,MSQ,1
XX,ASB,URC,1
XX,ASE,DEN,1
XX,ASE,LAX,1
XX,ASF,DME,2
XX,ASF,KZN,1
XX,ASF,LED,1
XX,ASF,MRV,1
XX,ASF,SAW,1
XX,ASF,SCO,1
XX,ASF,SVO,1
XX,ASJ,HND,1
XX,ASJ,ITM,1
XX,ASM,ADE,1
XX,ASM,CAI,1
XX,ASM,JED,1
XX,ASM,JUB,1
XX,ASM,KRT,1
XX,ASM,NBO,1
XX,ASM,SAH,1
XX,ASO,ADD,1
XX,ASP,ADL,1
XX,ASP,AYQ,1
XX,ASP,BNE,1
XX,ASP,CNS,1
XX,ASP,DRW,1
XX,ASP,MEL,2
XX,ASP,PER,1
XX,ASP,SYD,3
XX,ASR,ADB,2
XX,ASR,AMS,1
XX,ASR,DUS,1
XX,ASR,IST,1
XX,ASR,SAW,2
XX,ASU,AEP,1
XX,ASU,AGT,2
XX,ASU,EZE,3
XX,ASU,GRU,3
XX,ASU,LIM,1
XX,ASU,MIA,2
XX,ASU,MVD,1
XX,ASU,PTY,1
XX,ASU,SCL,2
XX,ASU,VVI,2
XX,ASV,WIL,2
XX,ASW,ABS,1
XX,ASW,CAI,2
XX,ASW,JED,1
XX,ATA,LIM,1
XX,ATC,NAS,2
XX,ATC,TBI,1
XX,ATD,HIR,1
XX,ATH,ADB,1
XX,ATH,AMM,1
XX,ATH,AMS,2
XX,ATH,AOK,2
XX,ATH,ARN,2
XX,ATH,AUH,2
XX,ATH,AXD,2
XX,ATH,BCN,4
XX,ATH,BEG,3
XX,ATH,BEY,1
XX,ATH,BGY,1
XX,ATH,BRU,2
XX,ATH,BUD,1
XX,ATH,CAI,2
XX,ATH,CDG,3
XX,ATH,CFU,2
XX,ATH,CGN,1
XX,ATH,CHQ,3
XX,ATH,CPH,2
XX,ATH,DBV,1
XX,ATH,DME,2
XX,ATH,DOH,2
XX,ATH,DUB,1
XX,ATH,DUS,2
XX,ATH,DXB,1
XX,ATH,EDI,1
XX,ATH,EFL,2
XX,ATH,EIN,1
XX,ATH,EVN,1
XX,ATH,FCO,4
XX,ATH,FRA,2
XX,ATH,GVA,3
XX,ATH,HAM,1
XX,ATH,HBE,2
XX,ATH,HEL,1
XX,ATH,HER,4
XX,ATH,IEV,1
XX,ATH,IOA,2
XX,ATH,IST,3
XX,ATH,JIK,2
XX,ATH,JKH,2
XX,ATH,JKL,2
XX,ATH,JMK,2
XX,ATH,JNX,2
XX,ATH,JSH,1
XX,ATH,JSI,2
XX,ATH,JSY,2
XX,ATH,JTR,2
XX,ATH,JTY,2
XX,ATH,KBP,1
XX,ATH,KGS,2
XX,ATH,KIT,2
XX,ATH,KIV,1
XX,ATH,KRR,1
XX,ATH,KSO,1
XX,ATH,KVA,2
XX,ATH,KZI,1
XX,ATH,LCA,4
XX,ATH,LED,1
XX,ATH,LGW,1
XX,ATH,LHR,4
XX,ATH,LRS,2
XX,ATH,LXS,2
XX,ATH,LYS,3
XX,ATH,MAD,2
XX,ATH,MAN,3
XX,ATH,MJT,2
XX,ATH,MLA,1
XX,ATH,MLO,2
XX,ATH,MRS,3
XX,ATH,MUC,3
XX,ATH,MXP,3
XX,ATH,NTE,2
XX,ATH,ORY,2
XX,ATH,OSL,3
XX,ATH,OTP,3
XX,ATH,PAS,2
XX,ATH,PFO,1
XX,ATH,PHL,3
XX,ATH,PRG,1
XX,ATH,RHO,3
XX,ATH,RIX,1
XX,ATH,SAW,1
XX,ATH,SKG,3
XX,ATH,SKU,2
XX,ATH,SMI,2
XX,ATH,SOF,4
XX,ATH,SPU,1
XX,ATH,STN,1
XX,ATH,STR,1
XX,ATH,SVO,1
XX,ATH,SXF,1
XX,ATH,TBS,1
XX,ATH,TIA,2
XX,ATH,TLS,1
XX,ATH,TLV,2
XX,ATH,TXL,2
XX,ATH,VCE,2
XX,ATH,VIE,2
XX,ATH,WAW,2
XX,ATH,YUL,1
XX,ATH,YYZ,1
XX,ATH,ZRH,1
XX,ATH,ZTH,2
XX,ATK,AIN,1
XX,ATK,BRW,1
XX,ATL,ABE,3
XX,ATL,ABQ,5
XX,ATL,ABY,4
XX,ATL,AEX,3
XX,ATL,AGS,3
XX,ATL,ALB,4
XX,ATL,AMS,2
XX,ATL,ATW,3
XX,ATL,AUA,3
XX,ATL,AUS,7
XX,ATL,AVL,4
XX,ATL,AVP,3
XX,ATL,AZO,2
XX,ATL,BDA,1
XX,ATL,BDL,7
XX,ATL,BHM,6
XX,ATL,BJX,1
XX,ATL,BMI,3
XX,ATL,BNA,7
XX,ATL,BOG,1
XX,ATL,BON,1
XX,ATL,BOS,8
XX,ATL,BQK,3
XX,ATL,BRU,3
XX,ATL,BSB,1
XX,ATL,BTR,3
XX,ATL,BTV,3
XX,ATL,BUF,4
XX,ATL,BWI,7
XX,ATL,BZE,1
XX,ATL,CAE,4
XX,ATL,CAK,5
XX,ATL,CCS,1
XX,ATL,CDG,4
XX,ATL,CHA,5
XX,ATL,CHO,3
XX,ATL,CHS,7
XX,ATL,CID,4
XX,ATL,CLE,5
XX,ATL,CLT,8
XX,ATL,CMH,8
XX,ATL,COS,3
XX,ATL,CRW,4
XX,ATL,CSG,3
XX,ATL,CUN,9
XX,ATL,CVG,7
XX,ATL,CZM,5
XX,ATL,DAB,3
XX,ATL,DAL,4
XX,ATL,DAY,6
XX,ATL,DCA,7
XX,ATL,DEN,11
XX,ATL,DFW,11
XX,ATL,DHN,3
XX,ATL,DSM,3
XX,ATL,DTW,8
XX,ATL,DUB,3
XX,ATL,DUS,3
XX,ATL,DXB,1
XX,ATL,ECP,3
XX,ATL,ELP,4
XX,ATL,EVV,4
XX,ATL,EWN,3
XX,ATL,EWR,7
XX,ATL,EYW,3
XX,ATL,EZE,1
XX,ATL,FAR,1
XX,ATL,FAY,3
XX,ATL,FCO,5
XX,ATL,FLL,8
XX,ATL,FNT,3
XX,ATL,FPO,1
XX,ATL,FRA,5
XX,ATL,FSD,1
XX,ATL,FSM,3
XX,ATL,FWA,4
XX,ATL,GCM,1
XX,ATL,GDL,6
XX,ATL,GGT,1
XX,ATL,GIG,2
XX,ATL,GNV,4
XX,ATL,GPT,4
XX,ATL,GRB,3
XX,ATL,GRK,3
XX,ATL,GRR,3
XX,ATL,GRU,1
XX,ATL,GSO,6
XX,ATL,GSP,4
XX,ATL,GTR,3
XX,ATL,GUA,1
XX,ATL,HNL,1
XX,ATL,HOU,6
XX,ATL,HPN,3
XX,ATL,HSV,5
XX,ATL,IAD,9
XX,ATL,IAH,9
XX,ATL,ICN,2
XX,ATL,ICT,4
XX,ATL,ILM,4
XX,ATL,IND,9
XX,ATL,JAN,5
XX,ATL,JAX,9
XX,ATL,JFK,10
XX,ATL,JNB,1
XX,ATL,KIN,1
XX,ATL,LAN,2
XX,ATL,LAS,7
XX,ATL,LAX,10
XX,ATL,LEX,4
XX,ATL,LFT,3
XX,ATL,LGA,8
XX,ATL,LHR,8
XX,ATL,LIM,1
XX,ATL,LIR,1
XX,ATL,LIT,4
XX,ATL,LOS,1
XX,ATL,LWB,1
XX,ATL,MAD,4
XX,ATL,MAN,4
XX,ATL,MBJ,3
XX,ATL,MBS,2
XX,ATL,MCI,8
XX,ATL,MCN,1
XX,ATL,MCO,8
XX,ATL,MDT,3
XX,ATL,MDW,5
XX,ATL,MEI,1
XX,ATL,MEM,7
XX,ATL,MEX,7
XX,ATL,MGA,1
XX,ATL,MGM,3
XX,ATL,MHT,3
XX,ATL,MIA,12
XX,ATL,MKE,6
XX,ATL,MLB,3
XX,ATL,MLI,3
XX,ATL,MLU,3
XX,ATL,MOB,3
XX,ATL,MSL,1
XX,ATL,MSN,3
XX,ATL,MSP,8
XX,ATL,MSY,9
XX,ATL,MTY,6
XX,ATL,MUC,3
XX,ATL,MYR,4
XX,ATL,NAS,4
XX,ATL,NRT,1
XX,ATL,OAJ,3
XX,ATL,OKC,7
XX,ATL,OMA,4
XX,ATL,ORD,19
XX,ATL,ORF,7
XX,ATL,PAP,1
XX,ATL,PBI,8
XX,ATL,PDX,5
XX,ATL,PHF,3
XX,ATL,PHL,9
XX,ATL,PHX,9
XX,ATL,PIA,3
XX,ATL,PIB,1
XX,ATL,PIT,7
XX,ATL,PLS,1
XX,ATL,PNS,5
XX,ATL,PTY,3
XX,ATL,PUJ,3
XX,ATL,PVD,3
XX,ATL,PVR,2
XX,ATL,PWM,3
XX,ATL,RDU,9
XX,ATL,RIC,7
XX,ATL,ROA,4
XX,ATL,ROC,4
XX,ATL,RSW,8
XX,ATL,RTB,1
XX,ATL,SAL,1
XX,ATL,SAN,8
XX,ATL,SAP,1
XX,ATL,SAT,7
XX,ATL,SAV,6
XX,ATL,SBN,3
XX,ATL,SCL,2
XX,ATL,SDF,6
XX,ATL,SDQ,1
XX,ATL,SEA,6
XX,ATL,SFO,9
XX,ATL,SGF,3
XX,ATL,SHV,3
XX,ATL,SJC,3
XX,ATL,SJD,4
XX,ATL,SJO,2
XX,ATL,SJU,7
XX,ATL,SLC,6
XX,ATL,SMF,4
XX,ATL,SNA,4
XX,ATL,SRQ,5
XX,ATL,STL,8
XX,ATL,STR,3
XX,ATL,STT,2
XX,ATL,SXM,1
XX,ATL,SYR,4
XX,ATL,TGU,1
XX,ATL,TLH,3
XX,ATL,TPA,7
XX,ATL,TRI,3
XX,ATL,TTN,1
XX,ATL,TUL,4
XX,ATL,TUP,1
XX,ATL,TUS,5
XX,ATL,TYS,6
XX,ATL,UIO,1
XX,ATL,UVF,1
XX,ATL,VLD,3
XX,ATL,VPS,4
XX,ATL,XNA,5
XX,ATL,YUL,3
XX,ATL,YYZ,6
XX,ATL,ZRH,1
XX,ATM,BEL,2
XX,ATM,ORX,1
XX,ATM,STM,1
XX,ATQ,ASB,1
XX,ATQ,BOM,1
XX,ATQ,DEL,4
XX,ATQ,DOH,1
XX,ATQ,SXR,1
XX,ATQ,TAS,1
XX,ATT,BET,1
XX,ATT,KUK,1
XX,ATW,ATL,3
XX,ATW,AZA,1
XX,ATW,DTW,1
XX,ATW,LAS,1
XX,ATW,MSP,1
XX,ATW,ORD,1
XX,ATW,SFB,1
XX,ATY,MSP,1
XX,ATY,PIR,2
XX,ATZ,CAI,2
XX,ATZ,JED,1
XX,ATZ,KWI,1
XX,ATZ,RUH,1
XX,ATZ,SHJ,1
XX,AUA,AMS,1
XX,AUA,ATL,3
XX,AUA,BOG,2
XX,AUA,BON,1
XX,AUA,BOS,1
XX,AUA,BWI,1
XX,AUA,CCS,6
XX,AUA,CLT,2
XX,AUA,CUR,2
XX,AUA,EWR,1
XX,AUA,FLL,1
XX,AUA,IAD,1
XX,AUA,JBQ,1
XX,AUA,JFK,2
XX,AUA,LGA,1
XX,AUA,LRM,1
